no,name,ingre
1013,고추잡채,양파
1014,고추잡채,죽순
1015,고추잡채,파
1016,고추잡채,피망
1017,고추잡채,양송이버섯
1018,고추잡채,팽이버섯
1019,고추잡채,표고버섯
1020,고추잡채,돼지고기
1021,고추잡채,소고기
1022,고추잡채,달걀
1023,고추잡채,새우
1024,고추잡채,돼지기름
1025,고추잡채,쇼트닝
1026,고추잡채,참기름
1027,고추잡채,콩기름
1028,고추잡채,고추기름
1029,고추잡채,간장
1030,고추잡채,"굴 소스"
1031,고추잡채,소금
1032,고추잡채,조미료
1033,고추잡채,후추
1034,고추잡채,생강
1035,고추잡채,파프리카
1036,고추잡채,느타리버섯
1037,고추잡채,고추장
1038,고추잡채,고춧가루
1039,고추잡채,맛술
1040,고추장마늘쫑장아찌,고추장
1041,고추장마늘쫑장아찌,마늘종
1042,고추장마늘쫑장아찌,물엿
1043,고추장마늘쫑장아찌,소금
1044,고추장볶음,물엿
1045,고추장볶음,설탕
1046,고추장볶음,참깨
1047,고추장볶음,마늘
1048,고추장볶음,양파
1049,고추장볶음,파
1050,고추장볶음,표고버섯
1051,고추장볶음,매실액
1052,고추장볶음,돼지고기
1053,고추장볶음,소고기
1054,고추장볶음,"다시마 육수"
1055,고추장볶음,들기름
1056,고추장볶음,유채씨기름
1057,고추장볶음,참기름
1058,고추장볶음,청주
1059,고추장볶음,고추장
1060,고추장볶음,후추
1061,"고추장불고기 삼각김밥",간장
1062,"고추장불고기 삼각김밥",마요네즈
1063,"고추장불고기 삼각김밥",맛술
1064,"고추장불고기 삼각김밥",소금
1065,"고추장불고기 삼각김밥",올리고당
1066,"고추장불고기 삼각김밥",밥
1067,"고추장불고기 삼각김밥",후추
1068,고추장아찌,간장
1069,고추장아찌,무
1070,고추장아찌,물
1071,고추장아찌,설탕
1072,고추장아찌,식초
1073,고추장아찌,양파
1074,고추장아찌,청양고추
1075,고추장찌개,간장
1076,고추장찌개,감자
1077,고추장찌개,고추장
1078,고추장찌개,고춧가루
1079,고추장찌개,다진마늘
1080,고추장찌개,돼지고기
1081,고추장찌개,설탕
1082,고추장찌개,소금
1083,고추장찌개,애호박
1084,고추장찌개,양파
1085,고추장찌개,올리고당
1086,고추장찌개,참기름
1087,고추장찌개,청양고추
1088,"고추장찌개, 두부",라면
1089,"고추장찌개, 두부",감자
1090,"고추장찌개, 두부",두부
1091,"고추장찌개, 두부",고추
1092,"고추장찌개, 두부",마늘
1093,"고추장찌개, 두부",생강
1094,"고추장찌개, 두부",양파
1095,"고추장찌개, 두부",콩나물
1096,"고추장찌개, 두부",파
1097,"고추장찌개, 두부",호박
1098,"고추장찌개, 두부",느타리버섯
1099,"고추장찌개, 두부",느타리버섯
1100,"고추장찌개, 두부",팽이버섯
1101,"고추장찌개, 두부",돼지고기
1102,"고추장찌개, 두부","멸치 육수"
1103,"고추장찌개, 두부",새우젓
1104,"고추장찌개, 두부","다시마 육수"
1105,"고추장찌개, 두부",소주
1106,"고추장찌개, 두부",간장
1107,"고추장찌개, 두부",고추장
1108,"고추장찌개, 두부",고춧가루
1109,"고추장찌개, 두부",된장
1110,"고추장찌개, 두부",소금
1111,"고추장찌개, 두부",조미료
1112,"고추장찌개, 두부",후추
1113,"고추장찌개, 두부",소고기
1114,고추전,계란
1115,고추전,다진마늘
1116,고추전,다짐육(돼지고기)
1117,고추전,당근
1118,고추전,대파
1119,고추전,맛소금
1120,고추전,맛술
1121,고추전,부침가루
1122,고추전,참기름
1123,고추전,풋고추
1124,고추전,후추
1125,고추조림,고추장
1126,고추조림,고춧가루
1127,고추조림,깨
1128,고추조림,달걀
1129,고추조림,멸치육수
1130,고추조림,물엿
1131,고추조림,설탕
1132,고추조림,양파
1133,고추조림,진간장
1134,고추조림,쪽파
1135,고추조림,참기름
1136,고추조림,청양고추
1137,고추조림,후추
1138,"고추조림, 멸치",물엿
1139,"고추조림, 멸치",설탕
1140,"고추조림, 멸치",참깨
1141,"고추조림, 멸치",고추
1142,"고추조림, 멸치",당근
1143,"고추조림, 멸치",마늘
1144,"고추조림, 멸치",양파
1145,"고추조림, 멸치",파
1146,"고추조림, 멸치",멸치
1147,"고추조림, 멸치",들기름
1148,"고추조림, 멸치",옥수수기름
1149,"고추조림, 멸치",참기름
1150,"고추조림, 멸치",콩기름
1151,"고추조림, 멸치",간장
1152,"고추조림, 멸치",고춧가루
1153,"고추조림, 멸치",소금
1154,"고추조림, 멸치",조미료
1155,고추튀김,다진마늘
1156,고추튀김,달걀
1157,고추튀김,당근
1158,고추튀김,당면
1159,고추튀김,돼지고기
1160,고추튀김,맛술
1161,고추튀김,밀가루
1162,고추튀김,소금
1163,고추튀김,양파
1164,고추튀김,청고추
1165,고추튀김,튀김가루
1166,고추튀김,표고버섯
1167,고추튀김,후춧가루
1168,고춧잎나물,고춧가루
1169,고춧잎나물,고춧잎
1170,고춧잎나물,다진마늘
1171,고춧잎나물,멸치액젓
1172,고춧잎나물,물
1173,고춧잎나물,설탕
1174,고춧잎나물,소금
1175,고춧잎나물,진간장
1176,고춧잎나물,참기름
1177,고춧잎나물,통깨
1178,곤드레나물밥,간장
1179,곤드레나물밥,국간장
1180,곤드레나물밥,다진마늘
1181,곤드레나물밥,들기름
1182,곤드레나물밥,매실액
1183,곤드레나물밥,부추
1184,곤드레나물밥,참기름
1185,곤드레나물밥,통깨
1186,곤드레나물밥,현미
1187,곤드레나물밥,쌀
1188,곤드레밥,간장
1189,곤드레밥,국간장
1190,곤드레밥,다진마늘
1191,곤드레밥,들기름
1192,곤드레밥,매실액
1193,곤드레밥,부추
1194,곤드레밥,참기름
1195,곤드레밥,통깨
1196,곤드레밥,현미
1197,곤드레밥,쌀
1198,곤드레밥(양념장포함),멥쌀
1199,곤드레밥(양념장포함),보리
1200,곤드레밥(양념장포함),찹쌀
1201,곤드레밥(양념장포함),설탕
1202,곤드레밥(양념장포함),참깨
1203,곤드레밥(양념장포함),고려엉겅퀴(곤드레)
1204,곤드레밥(양념장포함),고추
1205,곤드레밥(양념장포함),달래
1206,곤드레밥(양념장포함),당근
1207,곤드레밥(양념장포함),마늘
1208,곤드레밥(양념장포함),무
1209,곤드레밥(양념장포함),부추
1210,곤드레밥(양념장포함),콩나물
1211,곤드레밥(양념장포함),파
1212,곤드레밥(양념장포함),표고버섯
1213,곤드레밥(양념장포함),매실액
1214,곤드레밥(양념장포함),소고기
1215,곤드레밥(양념장포함),김
1216,곤드레밥(양념장포함),"다시마 육수"
1217,곤드레밥(양념장포함),들기름
1218,곤드레밥(양념장포함),유채씨기름
1219,곤드레밥(양념장포함),참기름
1220,곤드레밥(양념장포함),콩기름
1221,곤드레밥(양념장포함),청주
1222,곤드레밥(양념장포함),간장
1223,곤드레밥(양념장포함),고춧가루
1224,곤드레밥(양념장포함),소금
1225,곤드레밥(양념장포함),후추
1226,곤약무침,고추장
1227,곤약무침,고춧가루
1228,곤약무침,곤약
1229,곤약무침,골뱅이
1230,곤약무침,마늘
1231,곤약무침,식초
1232,곤약무침,양배추
1233,곤약무침,양파
1234,곤약무침,오이
1235,곤약무침,올리고당
1236,곤약무침,통깨
1237,곤약무침,파프리카
1238,"곤약무침, 마요네즈",곤약
1239,"곤약무침, 마요네즈",설탕
1240,"곤약무침, 마요네즈",땅콩
1241,"곤약무침, 마요네즈",참깨
1242,"곤약무침, 마요네즈",당근
1243,"곤약무침, 마요네즈",마늘
1244,"곤약무침, 마요네즈",오이
1245,"곤약무침, 마요네즈",파프리카
1246,"곤약무침, 마요네즈",게맛살
1247,"곤약무침, 마요네즈",마요네즈
1248,"곤약무침, 마요네즈",소금
1249,골뱅이국수무침,골뱅이
1250,골뱅이국수무침,물
1251,골뱅이국수무침,사과
1252,골뱅이국수무침,사과식초
1253,골뱅이국수무침,설탕
1254,골뱅이국수무침,소면
1255,골뱅이국수무침,양념
1256,골뱅이국수무침,오이
1257,골뱅이국수무침,파
1258,골뱅이국수무침,황태채
1259,골뱅이무침,고추장
1260,골뱅이무침,고춧가루
1261,골뱅이무침,골뱅이
1262,골뱅이무침,다진마늘
1263,골뱅이무침,당근
1264,골뱅이무침,설탕
1265,골뱅이무침,식초
1266,골뱅이무침,양배추
1267,골뱅이무침,양파
1268,골뱅이무침,오이
1269,골뱅이무침,진간장
1270,골뱅이무침,참기름
1271,"골뱅이무침, 채소",물엿
1272,"골뱅이무침, 채소",설탕
1273,"골뱅이무침, 채소",참깨
1274,"골뱅이무침, 채소",고추
1275,"골뱅이무침, 채소",당근
1276,"골뱅이무침, 채소",들깻잎
1277,"골뱅이무침, 채소",마늘
1278,"골뱅이무침, 채소",무
1279,"골뱅이무침, 채소",미나리
1280,"골뱅이무침, 채소",부추
1281,"골뱅이무침, 채소",브로콜리
1282,"골뱅이무침, 채소",생강
1283,"골뱅이무침, 채소",세발나물
1284,"골뱅이무침, 채소",쑥갓
1285,"골뱅이무침, 채소",양배추
1286,"골뱅이무침, 채소",양파
1287,"골뱅이무침, 채소",오이
1288,"골뱅이무침, 채소",죽순
1289,"골뱅이무침, 채소",참나물
1290,"골뱅이무침, 채소",콩나물
1291,"골뱅이무침, 채소",파
1292,"골뱅이무침, 채소",피망
1293,"골뱅이무침, 채소",배
1294,"골뱅이무침, 채소",사과
1295,"골뱅이무침, 채소",우렁이
1296,"골뱅이무침, 채소",오징어
1297,"골뱅이무침, 채소",참기름
1298,"골뱅이무침, 채소",고추장
1299,"골뱅이무침, 채소",고춧가루
1300,"골뱅이무침, 채소",소금
1301,"골뱅이무침, 채소",식초
1302,"골뱅이무침, 채소",매실액
1303,"골뱅이무침, 채소",간장
1304,"골뱅이무침, 채소",돌나물
1305,"골뱅이무침, 채소",비타민채
1306,"골뱅이무침, 채소",파프리카
1307,"골뱅이무침, 채소",초고추장
1308,"골뱅이무침, 채소, 소면",국수
1309,"골뱅이무침, 채소, 소면",물엿
1310,"골뱅이무침, 채소, 소면",설탕
1311,"골뱅이무침, 채소, 소면",참깨
1312,"골뱅이무침, 채소, 소면",고추
1313,"골뱅이무침, 채소, 소면",당근
1314,"골뱅이무침, 채소, 소면",들깻잎
1315,"골뱅이무침, 채소, 소면",마늘
1316,"골뱅이무침, 채소, 소면",미나리
1317,"골뱅이무침, 채소, 소면",생강
1318,"골뱅이무침, 채소, 소면",쑥갓
1319,"골뱅이무침, 채소, 소면",양배추
1320,"골뱅이무침, 채소, 소면",양파
1321,"골뱅이무침, 채소, 소면",오이
1322,"골뱅이무침, 채소, 소면",콩나물
1323,"골뱅이무침, 채소, 소면",파
1324,"골뱅이무침, 채소, 소면",배
1325,"골뱅이무침, 채소, 소면",사과
1326,"골뱅이무침, 채소, 소면",우렁이
1327,"골뱅이무침, 채소, 소면",오징어
1328,"골뱅이무침, 채소, 소면",참기름
1329,"골뱅이무침, 채소, 소면",사이다
1330,"골뱅이무침, 채소, 소면",고추장
1331,"골뱅이무침, 채소, 소면",고춧가루
1332,"골뱅이무침, 채소, 소면",소금
1333,"골뱅이무침, 채소, 소면",식초
1334,골뱅이무침소면,고추장
1335,골뱅이무침소면,골뱅이
1336,골뱅이무침소면,깻잎
1337,골뱅이무침소면,당근
1338,골뱅이무침소면,대파
1339,골뱅이무침소면,설탕
1340,골뱅이무침소면,소면
1341,골뱅이무침소면,식초
1342,골뱅이무침소면,양파
1343,골뱅이무침소면,오이
1344,골뱅이무침소면,진미채
1345,골뱅이무침소면,참기름
1346,골뱅이무침소면,청양고추
1347,골뱅이무침소면,통깨
1348,곰보빵,강력분
1349,곰보빵,계란
1350,곰보빵,달걀노른자
1351,곰보빵,버터
1352,곰보빵,설탕
1353,곰보빵,소금
1354,곰보빵,우유
1355,곰치국,김치
1356,곰치국,대파
1357,곰치국,두부
1358,곰치국,무
1359,곰치국,묵은
1360,곰치국,물
1361,곰탕,간마늘
1362,곰탕,고춧가루
1363,곰탕,다진파
1364,곰탕,사골
1365,곰탕,새우젓
1366,곰탕,식용유
1367,곰탕,후추
1368,곱창순대볶음,곱창
1369,곱창순대볶음,순대
1370,곱창순대볶음,대파
1371,곱창순대볶음,양파
1372,곱창순대볶음,쑥갓
1373,곱창순대볶음,고추
1374,곱창순대볶음,깻잎
1375,곱창전골,국수
1376,곱창전골,감자
1377,곱창전골,당면
1378,곱창전골,설탕
1379,곱창전골,두부
1380,곱창전골,들깨
1381,곱창전골,고추
1382,곱창전골,당근
1383,곱창전골,들깻잎
1384,곱창전골,마늘
1385,곱창전골,무
1386,곱창전골,무국물
1387,곱창전골,미나리
1388,곱창전골,배추
1389,곱창전골,부추
1390,곱창전골,생강
1391,곱창전골,쑥갓
1392,곱창전골,양배추
1393,곱창전골,양파
1394,곱창전골,콩나물
1395,곱창전골,파
1396,곱창전골,호박
1397,곱창전골,느타리버섯
1398,곱창전골,느타리버섯
1399,곱창전골,팽이버섯
1400,곱창전골,표고버섯
1401,곱창전골,"돼지 부산물"
1402,곱창전골,"소 부산물"
1403,곱창전골,잡뼈국물
1404,곱창전골,"다시마 육수"
1405,곱창전골,고추장
1406,곱창전골,고춧가루
1407,곱창전골,된장
1408,곱창전골,소금
1409,곱창전골,조미료
1410,곱창전골,후추
1411,과일샐러드,옥수수
1412,과일샐러드,고구마
1413,과일샐러드,설탕
1414,과일샐러드,땅콩
1415,과일샐러드,당근
1416,과일샐러드,양배추
1417,과일샐러드,오이
1418,과일샐러드,토마토
1419,과일샐러드,감
1420,과일샐러드,귤
1421,과일샐러드,금귤
1422,과일샐러드,딸기
1423,과일샐러드,멜론
1424,과일샐러드,바나나
1425,과일샐러드,배
1426,과일샐러드,복숭아
1427,과일샐러드,사과
1428,과일샐러드,수박
1429,과일샐러드,오렌지
1430,과일샐러드,참외
1431,과일샐러드,키위
1432,과일샐러드,파인애플
1433,과일샐러드,포도
1434,과일샐러드,프루트칵테일
1435,과일샐러드,요구르트
1436,과일샐러드,마요네즈
1437,과일샐러드,소금
1438,과일샐러드,밤
1439,과일샐러드,아몬드
1440,과일샐러드,망고
1441,과일샐러드,블루베리
1442,과일샐러드,용과
1443,과일샐러드,파파야
1444,광어매운탕,고춧가루
1445,광어매운탕,광어
1446,광어매운탕,깻잎
1447,광어매운탕,다진마늘
1448,광어매운탕,대파
1449,광어매운탕,맛술
