id,food_no,ingre_no
6020,514,731
6021,514,920
6022,514,962
6023,514,1127
6024,514,187
6025,515,81
6026,515,105
6027,515,180
6028,515,192
6029,515,363
6030,515,586
6031,515,631
6032,515,657
6033,515,1148
6034,515,187
6035,516,921
6036,516,222
6037,516,313
6038,516,390
6039,516,631
6040,516,731
6041,516,1062
6042,516,275
6043,516,920
6044,516,16
6045,516,586
6046,516,76
6047,516,880
6048,517,80
6049,517,81
6050,517,137
6051,517,222
6052,517,332
6053,517,574
6054,517,632
6055,517,724
6056,517,731
6057,517,779
6058,517,904
6059,517,920
6060,517,1055
6061,517,1148
6062,517,80
6063,517,81
6064,517,137
6065,517,222
6066,517,332
6067,517,574
6068,517,632
6069,517,724
6070,517,731
6071,517,779
6072,517,904
6073,517,920
6074,517,1055
6075,517,1148
6076,518,81
6077,518,192
6078,518,231
6079,518,277
6080,518,476
6081,518,503
6082,518,632
6083,518,962
6084,518,1146
6085,519,81
6086,519,231
6087,519,277
6088,519,386
6089,519,548
6090,519,586
6091,519,712
6092,519,962
6093,519,1148
6094,520,224
6095,520,389
6096,520,574
6097,520,276
6098,520,921
6099,520,76
6100,520,222
6101,520,279
6102,520,313
6103,520,553
6104,520,675
6105,520,724
6106,520,731
6107,520,1062
6108,520,632
6109,520,275
6110,520,920
6111,520,1020
6112,520,963
6113,520,16
6114,520,80
6115,520,81
6116,520,586
6117,520,1146
6118,520,64
6119,520,880
6120,521,356
6121,521,107
6122,521,290
6123,521,224
6124,521,276
6125,521,76
6126,521,222
6127,521,279
6128,521,313
6129,521,377
6130,521,423
6131,521,476
6132,521,553
6133,521,731
6134,521,925
6135,521,1021
6136,521,1062
6137,521,1127
6138,521,180
6139,521,1079
6140,521,258
6141,521,632
6142,521,848
6143,521,548
6144,521,594
6145,521,16
6146,521,80
6147,521,81
6148,521,265
6149,521,586
6150,521,880
6151,521,1146
6152,522,81
6153,522,231
6154,522,258
6155,522,277
6156,522,586
6157,522,632
6158,522,503
6159,522,1148
6160,523,81
6161,523,105
6162,523,132
6163,523,192
6164,523,204
6165,523,231
6166,523,363
6167,523,586
6168,523,633
6169,523,920
6170,523,1146
6171,523,187
6172,524,76
6173,524,106
6174,524,204
6175,524,231
6176,524,548
6177,524,633
6178,525,633
6179,525,731
6180,525,231
6181,525,60
6182,525,363
6183,525,81
6184,525,920
6185,525,105
6186,525,586
6187,526,270
6188,526,76
6189,526,313
6190,526,553
6191,526,731
6192,526,1062
6193,526,1127
6194,526,132
6195,526,1079
6196,526,258
6197,526,204
6198,526,363
6199,526,405
6200,526,548
6201,526,187
6202,526,920
6203,526,1020
6204,526,77
6205,526,963
6206,526,16
6207,526,80
6208,526,81
6209,526,586
6210,526,1146
6211,527,270
6212,527,76
6213,527,313
6214,527,553
6215,527,675
6216,527,731
6217,527,1062
6218,527,1127
6219,527,132
6220,527,258
6221,527,204
6222,527,363
6223,527,405
6224,527,1137
6225,527,157
6226,527,392
6227,527,546
6228,527,548
6229,527,773
6230,527,187
6231,527,275
6232,527,920
6233,527,1020
6234,527,77
6235,527,16
6236,527,81
6237,527,326
6238,527,586
6239,528,16
6240,528,318
6241,528,326
6242,528,586
6243,528,779
6244,528,414
6245,528,1146
6246,529,776
6247,529,270
6248,529,921
6249,529,222
6250,529,313
6251,529,476
6252,529,731
6253,529,1048
6254,529,1062
6255,529,1093
6256,529,728
6257,529,1118
6258,529,453
6259,529,204
6260,529,53
6261,529,546
6262,529,798
6263,529,920
6264,529,1020
6265,529,586
6266,529,1146
6267,530,1065
6268,530,574
6269,530,222
6270,530,313
6271,530,578
6272,530,731
6273,530,1048
6274,530,1049
6275,530,1093
6276,530,132
6277,530,728
6278,530,258
6279,530,1118
6280,530,585
6281,530,442
6282,530,784
6283,530,1020
6284,530,586
6285,530,1049
6286,530,1109
6287,530,1146
6288,530,1066
6289,531,1065
6290,531,574
6291,531,222
6292,531,313
6293,531,578
6294,531,731
6295,531,1048
6296,531,1049
6297,531,1071
6298,531,1093
6299,531,728
6300,531,1118
6301,531,453
6302,531,980
6303,531,312
6304,531,784
6305,531,1020
6306,531,586
6307,531,880
6308,531,1049
6309,531,1146
6310,531,1066
6311,532,81
6312,532,136
6313,532,265
6314,532,275
6315,532,586
6316,532,648
6317,533,313
6318,533,648
6319,533,731
6320,533,1062
6321,533,363
6322,533,187
6323,533,80
6324,533,81
6325,533,265
6326,533,586
6327,533,76
6328,533,16
6329,533,880
6330,534,190
6331,534,192
6332,534,265
6333,534,275
6334,534,277
6335,534,651
6336,535,16
6337,535,76
6338,535,80
6339,535,81
6340,535,192
6341,535,265
6342,535,651
6343,535,731
6344,535,920
6345,535,23
6346,535,276
6347,535,76
6348,535,313
6349,535,377
6350,535,1021
6351,535,1062
6352,535,363
6353,535,187
6354,535,963
6355,535,265
6356,535,586
6357,535,270
6358,535,736
6359,535,1127
6360,535,1146
6361,535,880
6362,536,386
6363,536,574
6364,536,944
6365,537,386
6366,537,442
6367,537,574
6368,537,654
6369,537,798
6370,538,60
6371,538,318
6372,538,574
6373,538,654
6374,538,1118
6375,539,201
6376,539,386
6377,539,414
6378,539,574
6379,540,41
6380,540,60
6381,540,112
6382,540,191
6383,540,192
6384,540,231
6385,540,362
6386,540,386
6387,540,547
6388,540,574
6389,540,631
6390,540,669
6391,540,731
6392,541,105
6393,541,136
6394,541,192
6395,541,586
6396,541,675
6397,541,920
6398,541,1055
6399,542,114
6400,542,192
6401,542,265
6402,542,363
6403,542,674
6404,542,877
6405,542,962
6406,542,1131
6407,542,187
6408,543,386
6409,543,674
6410,543,920
6411,543,667
6412,544,60
6413,544,80
6414,544,81
6415,544,185
6416,544,224
6417,544,574
6418,544,16
6419,544,731
6420,544,779
6421,544,980
6422,545,80
6423,545,135
6424,545,192
6425,545,196
6426,545,574
6427,545,658
6428,545,679
6429,545,712
6430,545,779
6431,545,920
6432,546,16
6433,546,80
6434,546,81
6435,546,192
6436,546,222
6437,546,326
6438,546,334
6439,546,546
6440,546,731
6441,546,920
6442,546,1021
6443,546,1062
6444,546,1087
6445,546,1146
6446,547,231
6447,547,265
6448,547,313
6449,547,377
6450,547,586
6451,547,681
6452,547,962
6453,547,1021
6454,548,224
6455,548,574
6456,548,270
6457,548,921
6458,548,76
6459,548,313
6460,548,377
6461,548,378
6462,548,390
6463,548,476
6464,548,675
6465,548,731
6466,548,1021
6467,548,1062
6468,548,1079
6469,548,1087
6470,548,363
6471,548,682
6472,548,187
6473,548,16
6474,548,80
6475,548,81
6476,548,265
6477,548,586
6478,548,880
6479,548,1146
6480,549,76
6481,549,279
6482,549,313
6483,549,377
6484,549,378
6485,549,390
6486,549,1021
6487,549,1062
6488,549,180
6489,549,180
6490,549,1079
6491,549,363
6492,549,682
6493,549,586
6494,549,880
6495,550,81
6496,550,185
6497,550,231
6498,550,265
6499,550,326
6500,550,362
6501,550,390
6502,550,574
6503,550,682
6504,550,731
6505,550,904
6506,550,1021
6507,550,1089
6508,550,1131
6509,550,1146
6510,551,23
6511,551,76
6512,551,313
6513,551,697
6514,551,731
6515,551,1062
6516,551,363
6517,551,546
6518,551,187
6519,551,80
6520,551,81
6521,551,265
6522,551,16
6523,551,586
6524,551,880
6525,552,23
6526,552,192
6527,552,222
6528,552,224
6529,552,231
6530,552,386
6531,552,389
6532,552,393
6533,552,574
6534,552,670
6535,552,731
6536,552,769
6537,552,904
6538,552,958
6539,552,1148
6540,553,204
6541,553,237
6542,553,258
6543,553,414
6544,553,498
6545,553,377
6546,553,1060
6547,553,1100
6548,553,1121
6549,554,307
6550,554,442
6551,554,586
6552,554,701
6553,554,731
6554,554,762
6555,554,784
6556,554,1057
6557,554,1071
6558,554,1146
6559,555,16
6560,555,158
6561,555,132
6562,555,324
6563,555,574
6564,555,414
6565,555,734
6566,555,920
6567,555,1055
6568,556,80
6569,556,81
6570,556,105
6571,556,192
6572,556,231
6573,556,377
6574,556,557
6575,556,586
6576,556,675
6577,556,711
6578,556,187
6579,556,1021
6580,556,1148
6581,557,389
6582,557,270
6583,557,76
6584,557,313
6585,557,377
6586,557,378
6587,557,390
6588,557,553
6589,557,675
6590,557,731
6591,557,1021
6592,557,1062
6593,557,1127
6594,557,1079
6595,557,363
6596,557,405
6597,557,1137
6598,557,52
6599,557,392
6600,557,546
6601,557,773
6602,557,885
6603,557,187
6604,557,594
6605,557,16
6606,557,81
6607,557,586
6608,557,880
6609,557,1146
6610,558,265
6611,558,386
6612,558,711
6613,559,16
6614,559,192
6615,559,196
6616,559,586
6617,559,711
6618,559,939
6619,560,60
6620,560,478
6621,560,586
6622,560,711
6623,560,731
6624,560,939
6625,561,16
6626,561,81
6627,561,82
6628,561,192
6629,561,231
6630,561,258
6631,561,386
6632,561,548
6633,561,586
6634,561,711
6635,561,963
6636,561,1146
6637,562,222
6638,562,231
6639,562,586
6640,562,728
6641,562,731
6642,562,773
6643,563,62
6644,563,63
6645,563,152
6646,563,230
6647,563,386
6648,563,586
6649,563,657
6650,563,849
6651,563,882
6652,563,895
6653,563,920
6654,563,963
6655,564,16
6656,564,39
6657,564,48
6658,564,63
6659,564,152
6660,564,386
6661,564,410
6662,564,586
6663,564,849
6664,564,920
6665,564,943
6666,564,1152
6667,565,19
6668,565,81
6669,565,136
6670,565,313
6671,565,586
6672,565,882
6673,565,574
6674,565,185
6675,565,731
6676,565,553
6677,566,16
6678,566,81
6679,566,389
6680,566,393
6681,566,574
6682,566,586
6683,566,962
6684,566,1055
6685,566,1131
6686,566,1146
6687,567,27
6688,567,81
6689,567,192
6690,567,193
6691,567,231
6692,567,332
6693,567,360
6694,567,362
6695,567,377
6696,567,418
6697,567,546
6698,567,548
6699,567,559
6700,567,731
6701,567,912
6702,567,943
6703,568,81
6704,568,134
6705,568,192
6706,568,193
6707,568,231
6708,568,880
6709,568,418
6710,568,548
6711,568,574
6712,568,912
6713,568,943
6714,569,204
6715,569,731
6716,569,1048
6717,569,341
6718,570,16
6719,570,192
6720,570,193
6721,570,779
6722,570,855
6723,571,16
6724,571,80
6725,571,81
6726,571,192
6727,571,386
6728,571,389
6729,571,574
6730,571,207
6731,571,1008
6732,572,16
6733,572,81
6734,572,192
6735,572,326
6736,572,377
6737,572,386
6738,572,779
6739,572,1146
6740,573,222
6741,573,318
6742,573,325
6743,573,340
6744,573,574
6745,573,724
6746,573,769
6747,573,1008
6748,574,304
6749,574,318
6750,574,586
6751,574,658
6752,574,725
6753,574,731
6754,574,1092
6755,574,1149
6756,575,16
6757,575,372
6758,575,442
6759,575,728
6760,575,1067
6761,575,1146
6762,576,400
6763,576,442
6764,576,586
6765,576,645
6766,576,654
6767,576,728
6768,576,731
6769,576,798
6770,576,1067
6771,576,1146
6772,577,16
6773,577,53
6774,577,204
6775,577,222
6776,577,258
6777,577,313
6778,577,546
6779,577,731
6780,577,574
6781,577,586
6782,577,658
6783,577,769
6784,577,773
6785,577,920
6786,577,1071
6787,577,1087
6788,577,1093
6789,577,1146
6790,578,60
6791,578,586
6792,578,648
6793,578,731
6794,578,784
6795,578,1055
6796,579,16
6797,579,81
6798,579,135
6799,579,192
6800,579,275
6801,579,476
6802,579,574
6803,579,658
6804,579,731
6805,580,16
6806,580,386
6807,580,574
6808,580,658
6809,580,731
6810,581,23
6811,581,81
6812,581,105
6813,581,192
6814,581,231
6815,581,363
6816,581,586
6817,581,731
6818,581,735
6819,581,1146
6820,582,84
6821,582,76
6822,582,313
6823,582,377
6824,582,675
6825,582,731
6826,582,1062
6827,582,1127
6828,582,1087
6829,582,363
6830,582,735
6831,582,187
6832,582,963
6833,582,16
6834,582,80
6835,582,81
6836,582,586
6837,582,1146
6838,583,84
6839,583,76
6840,583,313
6841,583,377
6842,583,675
6843,583,731
6844,583,1062
6845,583,363
6846,583,735
6847,583,187
6848,583,963
6849,583,16
6850,583,586
6851,583,1146
6852,583,880
6853,584,81
6854,584,105
6855,584,132
6856,584,192
6857,584,224
6858,584,231
6859,584,326
6860,584,363
6861,584,731
6862,584,735
6863,584,1146
6864,585,16
6865,585,112
6866,585,222
6867,585,231
6868,585,389
6869,585,724
6870,585,735
6871,585,920
6872,586,16
6873,586,192
6874,586,222
6875,586,224
6876,586,231
6877,586,731
6878,586,735
6879,586,779
6880,586,920
6881,586,1146
6882,587,192
6883,587,315
6884,587,386
6885,587,574
6886,587,16
6887,587,779
6888,587,920
6889,588,11
6890,588,204
6891,588,222
6892,588,313
6893,588,333
6894,588,586
6895,588,711
6896,588,731
6897,588,734
6898,588,735
6899,588,784
6900,588,1146
6901,589,399
6902,589,76
6903,589,476
6904,589,1062
6905,589,204
6906,589,777
6907,589,810
6908,589,1020
6909,589,586
6910,589,880
6911,590,546
6912,590,592
6913,590,1146
6914,591,69
6915,591,80
6916,591,81
6917,591,107
6918,591,423
6919,591,231
6920,591,265
6921,591,275
6922,591,313
6923,591,630
6924,591,756
6925,591,962
6926,591,1020
6927,592,399
6928,592,389
6929,592,574
6930,592,921
6931,592,76
6932,592,222
6933,592,313
6934,592,476
6935,592,553
6936,592,731
6937,592,736
6938,592,1062
6939,592,364
6940,592,920
6941,592,16
6942,592,81
6943,592,586
6944,592,880
6945,592,377
6946,592,548
6947,592,658
6948,593,81
6949,593,134
6950,593,192
6951,593,548
6952,593,553
6953,593,731
6954,593,736
6955,593,574
6956,593,1055
6957,594,1018
6958,594,276
6959,594,76
6960,594,313
6961,594,731
6962,594,736
6963,594,1062
6964,594,363
6965,594,187
6966,594,80
6967,594,81
6968,594,265
6969,594,586
6970,594,270
6971,594,16
6972,594,880
6973,595,192
6974,595,231
6975,595,363
6976,595,670
6977,595,731
6978,595,736
6979,595,265
6980,595,962
6981,595,187
6982,596,389
6983,596,574
6984,596,286
6985,596,921
6986,596,313
6987,596,747
6988,596,275
6989,596,920
6990,596,1020
6991,596,16
6992,596,880
6993,596,668
6994,596,777
6995,596,784
6996,596,326
6997,596,1125
6998,596,731
6999,596,1062
7000,596,963
7001,597,304
7002,597,318
7003,597,1071
7004,597,574
7005,597,731
7006,597,769
7007,597,772
7008,597,1146
7009,597,1149
7010,598,152
7011,598,195
7012,598,304
7013,598,318
7014,598,381
7015,598,414
7016,598,574
7017,598,658
7018,598,1148
7019,599,751
7020,599,545
7021,599,414
7022,599,80
7023,599,658
7024,599,332
7025,599,779
7026,599,554
7027,599,920
7028,599,1055
7029,600,157
7030,600,231
7031,600,313
7032,600,377
7033,600,586
7034,600,731
7035,600,16
7036,600,1021
7037,600,1127
7038,601,16
7039,601,81
7040,601,192
7041,601,332
7042,601,389
7043,601,753
7044,601,920
7045,601,1055
7046,602,265
7047,602,275
7048,602,360
7049,602,574
7050,602,754
7051,603,16
7052,603,80
7053,603,81
7054,603,107
7055,603,135
7056,603,574
7057,603,754
7058,603,920
7059,604,270
7060,604,275
7061,604,325
7062,604,1055
7063,605,574
7064,605,921
7065,605,76
7066,605,313
7067,605,731
7068,605,753
7069,605,1062
7070,605,275
7071,605,920
7072,605,80
7073,605,81
7074,605,265
7075,605,586
7076,605,222
7077,605,880
7078,606,107
7079,606,574
7080,606,658
7081,606,754
7082,606,769
7083,606,815
7084,606,962
7085,606,1131
7086,607,135
7087,607,190
7088,607,192
7089,607,265
7090,607,574
7091,607,753
7092,607,920
7093,608,81
7094,608,140
7095,608,192
7096,608,231
7097,608,265
7098,608,332
7099,608,548
7100,608,574
7101,608,670
7102,608,731
7103,608,754
7104,608,920
7105,608,962
7106,608,218
7107,608,1146
7108,609,354
7109,609,876
7110,609,943
7111,609,64
7112,609,29
7113,609,788
7114,609,1018
7115,609,1075
7116,609,286
7117,609,410
7118,609,822
7119,609,849
7120,609,1125
7121,609,1129
7122,609,1127
7123,609,230
7124,609,825
7125,609,128
7126,609,776
7127,609,574
7128,609,921
7129,609,222
7130,609,313
7131,609,476
7132,609,1062
7133,609,1087
7134,609,920
7135,609,16
7136,609,81
7137,609,586
7138,610,71
7139,610,105
7140,610,136
7141,610,186
7142,610,190
7143,610,192
7144,610,196
7145,610,265
7146,610,275
7147,610,277
7148,610,417
7149,610,651
7150,610,657
7151,610,920
7152,610,974
7153,610,1075
7154,610,1087
7155,611,152
7156,611,222
7157,611,231
7158,611,377
7159,611,132
7160,611,386
7161,611,423
7162,611,586
7163,611,624
7164,611,658
7165,611,731
7166,611,746
7167,611,798
7168,611,963
7169,612,731
7170,612,764
7171,612,275
7172,612,920
7173,612,16
7174,612,326
7175,612,586
7176,612,1146
7177,613,354
7178,613,943
7179,613,410
7180,613,822
7181,613,313
7182,613,476
7183,613,553
7184,613,230
7185,613,764
7186,613,963
7187,613,586
7188,613,1146
7189,613,825
7190,614,356
7191,614,23
7192,614,389
7193,614,574
7194,614,921
7195,614,76
7196,614,222
7197,614,279
7198,614,313
7199,614,390
7200,614,476
7201,614,553
7202,614,724
7203,614,731
7204,614,1062
7205,614,180
7206,614,180
7207,614,1079
7208,614,418
7209,614,504
7210,614,1031
7211,614,764
7212,614,275
7213,614,920
7214,614,16
7215,614,80
7216,614,81
7217,614,326
7218,614,586
7219,614,880
7220,614,1146
7221,615,356
7222,615,23
7223,615,389
7224,615,574
7225,615,921
7226,615,76
7227,615,222
7228,615,279
7229,615,313
7230,615,476
7231,615,553
7232,615,724
7233,615,731
7234,615,1062
7235,615,180
7236,615,728
7237,615,180
7238,615,1079
7239,615,1087
7240,615,418
7241,615,764
7242,615,275
7243,615,920
7244,615,1020
7245,615,16
7246,615,80
7247,615,81
7248,615,326
7249,615,1146
7250,615,64
7251,616,23
7252,616,276
7253,616,71
7254,616,76
7255,616,222
7256,616,279
7257,616,313
7258,616,377
7259,616,390
7260,616,476
7261,616,553
7262,616,631
7263,616,731
7264,616,736
7265,616,1062
7266,616,180
7267,616,1079
7268,616,1087
7269,616,764
7270,616,512
7271,616,16
7272,616,80
7273,616,81
7274,616,265
7275,616,326
7276,616,586
7277,616,880
7278,616,1146
7279,617,354
7280,617,354
7281,617,776
7282,617,574
7283,617,921
7284,617,222
7285,617,724
7286,617,731
7287,617,1062
7288,617,1093
7289,617,1127
7290,617,1118
7291,617,204
7292,617,261
7293,617,312
7294,617,442
7295,617,777
7296,617,920
7297,617,1020
7298,617,586
7299,617,880
7300,617,1049
7301,617,1146
7302,618,16
7303,618,80
7304,618,81
7305,618,137
7306,618,192
7307,618,231
7308,618,332
7309,618,533
7310,618,574
7311,618,731
7312,618,773
7313,618,920
7314,618,1146
7315,619,81
7316,619,192
7317,619,334
7318,619,476
7319,619,548
7320,619,712
7321,619,731
7322,619,769
7323,620,136
7324,620,192
7325,620,326
7326,620,586
7327,620,657
7328,620,769
7329,620,920
7330,620,1131
7331,620,1146
7332,621,574
7333,621,921
7334,621,76
7335,621,222
7336,621,313
7337,621,731
7338,621,769
7339,621,1062
7340,621,1071
7341,621,363
7342,621,16
7343,621,81
7344,621,586
7345,621,658
7346,621,880
7347,622,16
7348,622,80
7349,622,81
7350,622,135
7351,622,192
7352,622,275
7353,622,476
7354,622,574
7355,622,658
7356,622,769
7357,623,80
7358,623,81
7359,623,136
7360,623,192
7361,623,586
7362,623,658
7363,623,769
7364,623,779
7365,623,1062
7366,623,1071
7367,624,81
7368,624,192
7369,624,222
7370,624,362
7371,624,386
7372,624,476
7373,624,548
7374,624,574
7375,624,586
7376,624,731
7377,624,769
7378,625,16
7379,625,386
7380,625,574
7381,625,658
7382,625,769
7383,626,81
7384,626,192
7385,626,196
7386,626,574
7387,626,658
7388,626,1055
7389,627,389
7390,627,574
7391,627,921
7392,627,313
7393,627,1062
7394,627,332
7395,627,275
7396,627,920
7397,627,80
7398,627,81
7399,627,731
7400,628,643
7401,628,784
7402,628,1121
7403,628,1066
7404,628,586
7405,628,313
7406,628,1146
7407,628,1064
7408,628,731
7409,629,84
7410,629,270
7411,629,76
7412,629,313
7413,629,377
7414,629,390
7415,629,675
7416,629,731
7417,629,1062
7418,629,1127
7419,629,1079
7420,629,363
7421,629,773
7422,629,187
7423,629,963
7424,629,16
7425,629,80
7426,629,81
7427,629,586
7428,629,553
7429,629,880
7430,629,1146
7431,630,105
7432,630,112
7433,630,192
7434,630,222
7435,630,231
7436,630,326
7437,630,363
7438,630,386
7439,630,586
7440,630,711
7441,630,731
7442,630,773
7443,630,1087
7444,630,1146
7445,631,16
7446,631,80
7447,631,81
7448,631,192
7449,631,222
7450,631,574
7451,631,658
7452,631,731
7453,631,769
7454,631,773
7455,631,920
7456,631,1055
7457,632,16
7458,632,80
7459,632,81
7460,632,137
7461,632,222
7462,632,326
7463,632,539
7464,632,574
7465,632,591
7466,632,658
7467,632,724
7468,632,731
7469,632,769
7470,632,773
7471,632,815
7472,632,920
7473,632,962
7474,632,1055
7475,633,16
7476,633,114
7477,633,192
7478,633,222
7479,633,231
7480,633,393
7481,633,574
7482,633,711
7483,633,731
7484,633,773
7485,633,779
7486,633,784
7487,633,920
7488,633,1055
7489,634,192
7490,634,204
7491,634,231
7492,634,1071
7493,634,586
7494,634,657
7495,634,1055
7496,634,1153
7497,635,222
7498,635,414
7499,635,645
7500,635,724
7501,635,731
7502,635,773
7503,635,989
7504,636,414
7505,636,920
7506,637,16
7507,637,192
7508,637,326
7509,637,386
7510,637,554
7511,637,574
7512,637,779
7513,637,773
7514,637,920
7515,637,962
7516,637,1055
7517,637,1146
7518,638,80
7519,638,81
7520,638,105
7521,638,231
7522,638,106
7523,638,586
7524,638,711
7525,638,731
7526,638,773
7527,638,962
7528,638,1021
7529,638,1082
7530,638,1148
7531,639,15
7532,639,80
7533,639,386
7534,639,389
7535,639,781
7536,639,783
7537,640,389
7538,640,574
7539,640,921
7540,640,313
7541,640,773
7542,640,784
7543,640,920
7544,640,1020
7545,640,77
7546,640,16
7547,640,80
7548,640,81
7549,640,318
7550,640,326
7551,640,880
7552,640,1062
7553,640,963
7554,641,80
7555,641,81
7556,641,192
7557,641,334
7558,641,377
7559,641,476
7560,641,586
7561,641,658
7562,641,731
7563,641,773
7564,641,920
7565,641,1055
7566,642,16
7567,642,192
7568,642,318
7569,642,326
7570,642,386
7571,642,389
7572,642,574
7573,642,779
7574,642,920
7575,642,127
7576,642,1055
7577,643,657
7578,643,866
7579,643,1060
7580,643,1067
7581,644,246
7582,644,275
7583,644,920
7584,644,1020
7585,644,586
7586,645,776
7587,645,574
7588,645,788
7589,645,222
7590,645,53
7591,645,312
7592,645,442
7593,645,318
7594,646,776
7595,646,574
7596,646,222
7597,646,724
7598,646,731
7599,646,769
7600,646,1071
7601,646,1093
7602,646,402
7603,646,53
7604,646,318
7605,646,586
7606,647,192
7607,647,265
7608,647,476
7609,647,697
7610,647,962
7611,648,666
7612,648,788
7613,648,386
7614,649,476
7615,649,731
7616,649,313
7617,649,24
7618,649,944
7619,649,204
7620,649,920
7621,649,962
7622,649,1131
7623,649,16
7624,650,15
7625,650,105
7626,650,113
7627,650,231
7628,650,277
7629,650,361
7630,650,377
7631,650,386
7632,650,393
7633,650,503
7634,650,586
7635,650,648
7636,650,657
7637,650,265
7638,650,920
7639,650,962
7640,650,1021
7641,650,1146
7642,651,80
7643,651,105
7644,651,192
7645,651,231
7646,651,265
7647,651,275
7648,651,277
7649,651,360
7650,651,609
7651,652,81
7652,652,105
7653,652,231
7654,652,265
7655,652,275
7656,652,313
7657,652,594
7658,652,731
7659,652,803
7660,652,1057
7661,652,1146
7662,653,107
7663,653,270
7664,653,378
7665,653,675
7666,653,1062
7667,653,363
7668,653,735
7669,653,130
7670,653,187
7671,653,16
7672,653,326
7673,653,586
7674,653,880
7675,653,222
7676,653,313
7677,653,377
7678,653,731
7679,653,1079
7680,653,53
7681,653,963
7682,653,1146
7683,653,76
7684,654,107
7685,654,270
7686,654,76
7687,654,279
7688,654,313
7689,654,377
7690,654,390
7691,654,553
7692,654,675
7693,654,731
7694,654,1021
7695,654,1062
7696,654,180
7697,654,180
7698,654,1079
7699,654,363
7700,654,546
7701,654,187
7702,654,963
7703,654,80
7704,654,81
7705,654,265
7706,654,586
7707,654,880
7708,654,1146
7709,655,354
7710,655,354
7711,655,389
7712,655,574
7713,655,921
7714,655,76
7715,655,222
7716,655,279
7717,655,313
7718,655,377
7719,655,381
7720,655,390
7721,655,539
7722,655,553
7723,655,675
7724,655,724
7725,655,725
7726,655,731
7727,655,769
7728,655,809
7729,655,130
7730,655,920
7731,655,512
7732,655,963
7733,655,80
7734,655,969
7735,655,81
7736,655,586
7737,655,658
7738,656,81
7739,656,192
7740,656,231
7741,656,265
7742,656,360
7743,656,423
7744,656,586
7745,656,796
7746,656,962
7747,657,389
7748,657,574
7749,657,286
7750,657,921
7751,657,313
7752,657,797
7753,657,585
7754,657,275
7755,657,668
7756,657,810
7757,657,920
7758,657,1020
7759,657,16
7760,657,326
7761,657,687
7762,658,107
7763,658,866
7764,658,921
7765,658,222
7766,658,313
7767,658,423
7768,658,476
7769,658,553
7770,658,724
7771,658,731
7772,658,889
7773,658,957
7774,658,1062
7775,658,1093
7776,658,1127
7777,658,374
7778,658,728
7779,658,180
7780,658,1087
7781,658,204
7782,658,466
7783,658,405
7784,658,591
7785,658,1137
7786,658,546
7787,658,773
7788,658,885
7789,658,261
7790,658,920
7791,658,1020
7792,658,586
7793,658,880
7794,658,1146
7795,659,16
7796,659,53
7797,659,137
7798,659,270
7799,659,292
7800,659,1071
7801,659,586
7802,659,657
7803,659,731
7804,659,983
7805,659,1146
7806,660,654
7807,660,1027
7808,661,270
7809,661,76
7810,661,313
7811,661,377
7812,661,631
7813,661,675
7814,661,731
7815,661,1062
7816,661,1079
7817,661,363
7818,661,187
7819,661,16
7820,661,586
7821,661,1146
7822,662,270
7823,662,76
7824,662,313
7825,662,377
7826,662,731
7827,662,1062
7828,662,1127
7829,662,1079
7830,662,363
7831,662,187
7832,662,265
7833,662,586
7834,662,23
7835,662,378
7836,662,80
7837,662,880
7838,663,208
7839,663,213
7840,663,270
7841,663,586
7842,663,805
7843,663,1146
7844,664,866
7845,664,313
7846,664,423
7847,664,553
7848,664,578
7849,664,731
7850,664,889
7851,664,957
7852,664,1062
7853,664,1093
7854,664,1127
7855,664,728
7856,664,180
7857,664,1079
7858,664,1087
7859,664,258
7860,664,363
7861,664,4
7862,664,591
7863,664,546
7864,664,773
7865,664,1116
7866,664,920
7867,664,1020
7868,664,77
7869,664,16
7870,664,112
7871,664,326
7872,664,586
7873,664,880
7874,664,1146
7875,665,546
7876,665,1079
7877,665,1093
7878,665,1087
7879,665,231
7880,665,609
7881,665,386
7882,665,112
7883,665,574
7884,665,963
7885,665,16
7886,665,866
7887,666,921
7888,666,313
7889,666,809
7890,666,1062
7891,666,275
7892,666,920
7893,666,586
7894,666,880
7895,666,574
7896,666,222
7897,666,731
7898,666,16
7899,667,81
7900,667,190
7901,667,192
7902,667,265
7903,667,275
7904,667,1055
7905,668,386
7906,668,630
7907,668,231
7908,668,377
7909,668,105
7910,668,81
7911,668,920
7912,668,192
7913,668,586
7914,668,1146
7915,669,16
7916,669,80
7917,669,137
7918,669,192
7919,669,204
7920,669,231
7921,669,779
7922,669,920
7923,669,921
7924,670,16
7925,670,80
7926,670,131
7927,670,135
7928,670,192
7929,670,545
7930,670,574
7931,670,817
7932,670,920
7933,671,354
7934,671,819
7935,671,943
7936,672,152
7937,672,654
7938,672,657
7939,672,687
7940,672,828
7941,672,1019
7942,673,7
7943,673,270
7944,673,386
7945,673,394
7946,673,586
7947,673,912
7948,673,1079
7949,674,16
7950,674,80
7951,674,81
7952,674,192
7953,674,326
7954,674,332
7955,674,557
7956,675,81
7957,675,112
7958,675,174
7959,675,192
7960,675,231
7961,675,533
7962,675,386
7963,675,574
7964,675,657
7965,675,724
7966,675,731
7967,675,769
7968,675,779
7969,675,996
7970,676,23
7971,676,173
7972,676,192
7973,676,193
7974,676,222
7975,676,258
7976,676,386
7977,676,574
7978,676,586
7979,676,657
